No.;Layer;Latency [ms];Energy [mJ]
1;/conv1/Conv;3.9321599999999997;1.0068433260687926
2;/layers/layers.0/conv1/Conv;5.24288;1.80235232462319
3;/layers/layers.0/conv2/Conv;62.914559999999994;4.5094248447854275
4;/layers/layers.0/conv3/Conv;2.62144;1.3498835486168173
5;/layers/layers.0/shortcut/shortcut.0/Conv;2.62144;1.3498835486168173
6;/layers/layers.1/conv1/Conv;7.864319999999999;2.881094038764044
7;/layers/layers.1/conv2/Conv;377.48735999999997;34.501774752238575
8;/layers/layers.1/conv3/Conv;10.48576;4.522875030507376
9;/layers/layers.1/shortcut/shortcut.0/Conv;1.9660799999999998;1.0601682390932943
10;/layers/layers.2/conv1/Conv;15.728639999999999;4.725764424204288
11;/layers/layers.2/conv2/Conv;849.34656;69.44443987788904
12;/layers/layers.2/conv3/Conv;15.728639999999999;5.244384414382346
13;/layers/layers.3/conv1/Conv;15.728639999999999;4.725764424204288
14;/layers/layers.3/conv2/Conv;212.33664;21.94631913966241
15;/layers/layers.3/conv3/Conv;5.8982399999999995;1.6300385680404377
16;/layers/layers.4/conv1/Conv;7.864319999999999;1.59227424476972
17;/layers/layers.4/conv2/Conv;377.48735999999997;28.027423044574615
18;/layers/layers.4/conv3/Conv;7.864319999999999;2.303611933664755
19;/layers/layers.5/conv1/Conv;7.864319999999999;1.59227424476972
20;/layers/layers.5/conv2/Conv;377.48735999999997;28.027423044574615
21;/layers/layers.5/conv3/Conv;7.864319999999999;2.303611933664755
22;/layers/layers.6/conv1/Conv;7.864319999999999;1.59227424476972
23;/layers/layers.6/conv2/Conv;94.37183999999999;9.45730791052956
24;/layers/layers.6/conv3/Conv;3.9321599999999997;0.671386739836856
25;/layers/layers.7/conv1/Conv;7.864319999999999;1.150458248039316
26;/layers/layers.7/conv2/Conv;377.48735999999997;31.88685983448281
27;/layers/layers.7/conv3/Conv;7.864319999999999;1.3421980030190144
28;/layers/layers.8/conv1/Conv;7.864319999999999;1.150458248039316
29;/layers/layers.8/conv2/Conv;377.48735999999997;31.88685983448281
30;/layers/layers.8/conv3/Conv;7.864319999999999;1.3421980030190144
31;/layers/layers.9/conv1/Conv;7.864319999999999;1.150458248039316
32;/layers/layers.9/conv2/Conv;377.48735999999997;31.88685983448281
33;/layers/layers.9/conv3/Conv;7.864319999999999;1.3421980030190144
34;/layers/layers.10/conv1/Conv;7.864319999999999;1.150458248039316
35;/layers/layers.10/conv2/Conv;377.48735999999997;31.88685983448281
36;/layers/layers.10/conv3/Conv;10.48576;1.762025100776803
37;/layers/layers.10/shortcut/shortcut.0/Conv;1.9660799999999998;0.3540799900071597
38;/layers/layers.11/conv1/Conv;15.728639999999999;2.1879702620267443
39;/layers/layers.11/conv2/Conv;849.34656;73.03088616332916
40;/layers/layers.11/conv3/Conv;17.69472;3.0853402503645935
41;/layers/layers.12/conv1/Conv;15.728639999999999;2.1879702620267443
42;/layers/layers.12/conv2/Conv;849.34656;73.03088616332916
43;/layers/layers.12/conv3/Conv;17.69472;3.0853402503645935
44;/layers/layers.13/conv1/Conv;15.728639999999999;2.1879702620267443
45;/layers/layers.13/conv2/Conv;212.33664;19.33093479191304
46;/layers/layers.13/conv3/Conv;6.553599999999999;0.8644887061463864
47;/layers/layers.14/conv1/Conv;9.8304;1.2834376580821547
48;/layers/layers.14/conv2/Conv;589.8240000000001;60.15798673416902
49;/layers/layers.14/conv3/Conv;9.8304;2.6293714608405865
50;/layers/layers.15/conv1/Conv;9.8304;1.2834376580821547
51;/layers/layers.15/conv2/Conv;589.8240000000001;60.15798673416902
52;/layers/layers.15/conv3/Conv;9.8304;2.6293714608405865
53;/layers/layers.16/conv1/Conv;9.8304;1.2834376580821547
54;/layers/layers.16/conv2/Conv;589.8240000000001;60.15798673416902
55;/layers/layers.16/conv3/Conv;19.6608;2.4972319269507217
56;/layers/layers.16/shortcut/shortcut.0/Conv;3.2767999999999997;0.5748714856221587
57;/conv2/Conv;26.214399999999998;4.4535090676020745
58;/linear/Gemm;1.024;0.09926909339280403
