No.;Layer;Latency [ms];Energy [mJ]
1;/backbone/conv1/Conv;37.7832;2.5572211309060804
2;/backbone/layer1/layer1.0/conv1/Conv;3.5984;0.6888260295380233
3;/backbone/layer1/layer1.0/conv2/Conv;43.1808;2.8260551249849484
4;/backbone/layer1/layer1.0/conv3/Conv;14.3936;2.1483974310217215
5;/backbone/layer1/layer1.0/downsample/downsample.0/Conv;14.3936;2.1483974310217215
6;/backbone/layer1/layer1.1/conv1/Conv;14.3936;2.0240809696234803
7;/backbone/layer1/layer1.1/conv2/Conv;43.1808;2.8260551249849484
8;/backbone/layer1/layer1.1/conv3/Conv;14.3936;2.1483974310217215
9;/backbone/layer1/layer1.2/conv1/Conv;14.3936;2.0240809696234803
10;/backbone/layer1/layer1.2/conv2/Conv;43.1808;2.8260551249849484
11;/backbone/layer1/layer1.2/conv3/Conv;14.3936;2.1483974310217215
12;/backbone/layer2/layer2.0/conv1/Conv;28.7872;3.629586215776649
13;/backbone/layer2/layer2.0/conv2/Conv;43.4304;3.959290645919547
14;/backbone/layer2/layer2.0/conv3/Conv;14.476799999999999;1.2011274731393229
15;/backbone/layer2/layer2.0/downsample/downsample.0/Conv;28.953599999999998;3.2876654818531588
16;/backbone/layer2/layer2.1/conv1/Conv;14.476799999999999;2.042722112615192
17;/backbone/layer2/layer2.1/conv2/Conv;43.4304;3.490192844917658
18;/backbone/layer2/layer2.1/conv3/Conv;14.476799999999999;1.2011274731393229
19;/backbone/layer2/layer2.2/conv1/Conv;14.476799999999999;2.042722112615192
20;/backbone/layer2/layer2.2/conv2/Conv;43.4304;3.490192844917658
21;/backbone/layer2/layer2.2/conv3/Conv;14.476799999999999;1.2011274731393229
22;/backbone/layer2/layer2.3/conv1/Conv;14.476799999999999;2.042722112615192
23;/backbone/layer2/layer2.3/conv2/Conv;43.4304;3.490192844917658
24;/backbone/layer2/layer2.3/conv3/Conv;14.476799999999999;1.2011274731393229
25;/backbone/layer3/layer3.0/conv1/Conv;28.953599999999998;3.1729127521288167
26;/backbone/layer3/layer3.0/conv2/Conv;173.7216;13.493601884941475
27;/backbone/layer3/layer3.0/conv3/Conv;57.907199999999996;7.23006798567295
28;/backbone/layer3/layer3.0/downsample/downsample.0/Conv;115.81439999999999;14.989674550214161
29;/backbone/layer3/layer3.1/conv1/Conv;71.2704;6.451633096917372
30;/backbone/layer3/layer3.1/conv2/Conv;173.7216;13.493601884941475
31;/backbone/layer3/layer3.1/conv3/Conv;57.907199999999996;7.23006798567295
32;/backbone/layer3/layer3.2/conv1/Conv;71.2704;6.451633096917372
33;/backbone/layer3/layer3.2/conv2/Conv;173.7216;13.493601884941475
34;/backbone/layer3/layer3.2/conv3/Conv;57.907199999999996;7.23006798567295
35;/backbone/layer3/layer3.3/conv1/Conv;71.2704;6.451633096917372
36;/backbone/layer3/layer3.3/conv2/Conv;173.7216;13.493601884941475
37;/backbone/layer3/layer3.3/conv3/Conv;57.907199999999996;7.23006798567295
38;/backbone/layer3/layer3.4/conv1/Conv;71.2704;6.451633096917372
39;/backbone/layer3/layer3.4/conv2/Conv;173.7216;13.493601884941475
40;/backbone/layer3/layer3.4/conv3/Conv;57.907199999999996;7.23006798567295
41;/backbone/layer3/layer3.5/conv1/Conv;71.2704;6.451633096917372
42;/backbone/layer3/layer3.5/conv2/Conv;173.7216;13.493601884941475
43;/backbone/layer3/layer3.5/conv3/Conv;57.907199999999996;7.23006798567295
44;/backbone/layer4/layer4.0/conv1/Conv;115.81439999999999;14.98737487934357
45;/backbone/layer4/layer4.0/conv2/Conv;694.8864;49.716689159170784
46;/backbone/layer4/layer4.0/conv3/Conv;231.62879999999998;24.892975824062816
47;/backbone/layer4/layer4.0/downsample/downsample.0/Conv;463.25759999999997;45.84672076906634
48;/backbone/layer4/layer4.1/conv1/Conv;231.62879999999998;24.79225618186611
49;/backbone/layer4/layer4.1/conv2/Conv;694.8864;49.716689159170784
50;/backbone/layer4/layer4.1/conv3/Conv;231.62879999999998;24.892975824062816
51;/backbone/layer4/layer4.2/conv1/Conv;231.62879999999998;24.79225618186611
52;/backbone/layer4/layer4.2/conv2/Conv;694.8864;49.716689159170784
53;/backbone/layer4/layer4.2/conv3/Conv;231.62879999999998;24.892975824062816
54;/classifier/classifier.0/Conv;2779.5456;207.57955452671644
55;/classifier/classifier.4/Conv;2.53344;0.7789912582113797
56;/aux_classifier/aux_classifier.0/Conv;855.2448;43.46182647037353
57;/aux_classifier/aux_classifier.4/Conv;1.26672;0.39431965670008984
