No.;Layer;Latency [ms];Energy [mJ]
1;/backbone/conv1/Conv;12.5944;3.1087868060831148
2;/backbone/layer1/layer1.0/conv1/Conv;1.7992;0.748025162323843
3;/backbone/layer1/layer1.0/conv2/Conv;10.7952;2.467726091449924
4;/backbone/layer1/layer1.0/conv3/Conv;7.1968;2.385451835210226
5;/backbone/layer1/layer1.0/downsample/downsample.0/Conv;7.1968;2.385451835210226
6;/backbone/layer1/layer1.1/conv1/Conv;7.1968;2.2798356807730404
7;/backbone/layer1/layer1.1/conv2/Conv;10.7952;2.467726091449924
8;/backbone/layer1/layer1.1/conv3/Conv;7.1968;2.385451835210226
9;/backbone/layer1/layer1.2/conv1/Conv;7.1968;2.2798356807730404
10;/backbone/layer1/layer1.2/conv2/Conv;10.7952;2.467726091449924
11;/backbone/layer1/layer1.2/conv3/Conv;7.1968;2.385451835210226
12;/backbone/layer2/layer2.0/conv1/Conv;14.3936;4.362373823180613
13;/backbone/layer2/layer2.0/conv2/Conv;10.8576;4.585905322832603
14;/backbone/layer2/layer2.0/conv3/Conv;7.2383999999999995;1.455538589927314
15;/backbone/layer2/layer2.0/downsample/downsample.0/Conv;14.476799999999999;3.7975192076100455
16;/backbone/layer2/layer2.1/conv1/Conv;7.2383999999999995;2.939216544318289
17;/backbone/layer2/layer2.1/conv2/Conv;13.3632;3.1111666717180047
18;/backbone/layer2/layer2.1/conv3/Conv;7.2383999999999995;1.455538589927314
19;/backbone/layer2/layer2.2/conv1/Conv;7.2383999999999995;2.939216544318289
20;/backbone/layer2/layer2.2/conv2/Conv;13.3632;3.1111666717180047
21;/backbone/layer2/layer2.2/conv3/Conv;7.2383999999999995;1.455538589927314
22;/backbone/layer2/layer2.3/conv1/Conv;7.2383999999999995;2.939216544318289
23;/backbone/layer2/layer2.3/conv2/Conv;13.3632;3.1111666717180047
24;/backbone/layer2/layer2.3/conv3/Conv;7.2383999999999995;1.455538589927314
25;/backbone/layer3/layer3.0/conv1/Conv;14.476799999999999;3.695478321126909
26;/backbone/layer3/layer3.0/conv2/Conv;53.4528;11.553116656038732
27;/backbone/layer3/layer3.0/conv3/Conv;28.953599999999998;6.854694051188091
28;/backbone/layer3/layer3.0/downsample/downsample.0/Conv;57.907199999999996;14.078905625589368
29;/backbone/layer3/layer3.1/conv1/Conv;28.953599999999998;9.17482193518174
30;/backbone/layer3/layer3.1/conv2/Conv;53.4528;11.553116656038732
31;/backbone/layer3/layer3.1/conv3/Conv;28.953599999999998;6.854694051188091
32;/backbone/layer3/layer3.2/conv1/Conv;28.953599999999998;9.17482193518174
33;/backbone/layer3/layer3.2/conv2/Conv;53.4528;11.553116656038732
34;/backbone/layer3/layer3.2/conv3/Conv;28.953599999999998;6.854694051188091
35;/backbone/layer3/layer3.3/conv1/Conv;28.953599999999998;9.17482193518174
36;/backbone/layer3/layer3.3/conv2/Conv;53.4528;11.553116656038732
37;/backbone/layer3/layer3.3/conv3/Conv;28.953599999999998;6.854694051188091
38;/backbone/layer3/layer3.4/conv1/Conv;28.953599999999998;9.17482193518174
39;/backbone/layer3/layer3.4/conv2/Conv;53.4528;11.553116656038732
40;/backbone/layer3/layer3.4/conv3/Conv;28.953599999999998;6.854694051188091
41;/backbone/layer3/layer3.5/conv1/Conv;28.953599999999998;9.17482193518174
42;/backbone/layer3/layer3.5/conv2/Conv;53.4528;11.553116656038732
43;/backbone/layer3/layer3.5/conv3/Conv;28.953599999999998;6.854694051188091
44;/backbone/layer4/layer4.0/conv1/Conv;57.907199999999996;16.207329042228565
45;/backbone/layer4/layer4.0/conv2/Conv;213.8112;45.97793523807657
46;/backbone/layer4/layer4.0/conv3/Conv;115.81439999999999;37.19791831976808
47;/backbone/layer4/layer4.0/downsample/downsample.0/Conv;231.62879999999998;54.30946461896547
48;/backbone/layer4/layer4.1/conv1/Conv;115.81439999999999;29.106978856840804
49;/backbone/layer4/layer4.1/conv2/Conv;213.8112;45.97793523807657
50;/backbone/layer4/layer4.1/conv3/Conv;115.81439999999999;37.19791831976808
51;/backbone/layer4/layer4.2/conv1/Conv;115.81439999999999;29.106978856840804
52;/backbone/layer4/layer4.2/conv2/Conv;213.8112;45.97793523807657
53;/backbone/layer4/layer4.2/conv3/Conv;115.81439999999999;37.19791831976808
54;/classifier/classifier.0/Conv;694.8864;243.33593575277644
55;/classifier/classifier.4/Conv;0.9744;0.8116752438540665
56;/aux_classifier/aux_classifier.0/Conv;173.7216;60.20352662235922
57;/aux_classifier/aux_classifier.4/Conv;0.4872;0.4105460356639131
