No.;Layer;Latency [ms];Energy [mJ]
1;/backbone/conv1/Conv;42.588;2.8819406071135867
2;/backbone/layer1/layer1.0/conv1/Conv;4.056;0.7763554082922995
3;/backbone/layer1/layer1.0/conv2/Conv;48.672;3.145237504172178
4;/backbone/layer1/layer1.0/conv3/Conv;16.224;2.404185355254826
5;/backbone/layer1/layer1.0/downsample/downsample.0/Conv;16.224;2.404185355254826
6;/backbone/layer1/layer1.1/conv1/Conv;16.224;2.281210569798796
7;/backbone/layer1/layer1.1/conv2/Conv;48.672;3.145237504172178
8;/backbone/layer1/layer1.1/conv3/Conv;16.224;2.404185355254826
9;/backbone/layer1/layer1.2/conv1/Conv;16.224;2.281210569798796
10;/backbone/layer1/layer1.2/conv2/Conv;48.672;3.145237504172178
11;/backbone/layer1/layer1.2/conv3/Conv;16.224;2.404185355254826
12;/backbone/layer2/layer2.0/conv1/Conv;32.448;4.021645041480607
13;/backbone/layer2/layer2.0/conv2/Conv;48.921600000000005;4.303708879663826
14;/backbone/layer2/layer2.0/conv3/Conv;16.3072;1.3519309715203072
15;/backbone/layer2/layer2.0/downsample/downsample.0/Conv;32.6144;3.565493569175127
16;/backbone/layer2/layer2.1/conv1/Conv;16.3072;2.231889736622277
17;/backbone/layer2/layer2.1/conv2/Conv;48.921600000000005;3.77461019713844
18;/backbone/layer2/layer2.1/conv3/Conv;16.3072;1.3519309715203072
19;/backbone/layer2/layer2.2/conv1/Conv;16.3072;2.231889736622277
20;/backbone/layer2/layer2.2/conv2/Conv;48.921600000000005;3.77461019713844
21;/backbone/layer2/layer2.2/conv3/Conv;16.3072;1.3519309715203072
22;/backbone/layer2/layer2.3/conv1/Conv;16.3072;2.231889736622277
23;/backbone/layer2/layer2.3/conv2/Conv;48.921600000000005;3.77461019713844
24;/backbone/layer2/layer2.3/conv3/Conv;16.3072;1.3519309715203072
25;/backbone/layer3/layer3.0/conv1/Conv;32.6144;3.435870457566926
26;/backbone/layer3/layer3.0/conv2/Conv;195.68640000000002;14.5731920530257
27;/backbone/layer3/layer3.0/conv3/Conv;65.2288;7.86778417006145
28;/backbone/layer3/layer3.0/downsample/downsample.0/Conv;130.4576;16.33206007264117
29;/backbone/layer3/layer3.1/conv1/Conv;65.2288;8.917311579486233
30;/backbone/layer3/layer3.1/conv2/Conv;195.68640000000002;14.5731920530257
