No.;Layer;Latency [ms];Energy [mJ]
1;/backbone/conv1/Conv;34.0704;3.4504119649409617
2;/backbone/layer1/layer1.0/conv1/Conv;3.2448;0.8997932941137126
3;/backbone/layer1/layer1.0/conv2/Conv;19.4688;3.122552363456663
4;/backbone/layer1/layer1.0/conv3/Conv;12.9792;2.3126733462574633
5;/backbone/layer1/layer1.0/downsample/downsample.0/Conv;12.9792;2.3126733462574633
6;/backbone/layer1/layer1.1/conv1/Conv;12.9792;2.770195946847011
7;/backbone/layer1/layer1.1/conv2/Conv;19.4688;3.122552363456663
8;/backbone/layer1/layer1.1/conv3/Conv;12.9792;2.3126733462574633
9;/backbone/layer1/layer1.2/conv1/Conv;12.9792;2.770195946847011
10;/backbone/layer1/layer1.2/conv2/Conv;19.4688;3.122552363456663
11;/backbone/layer1/layer1.2/conv3/Conv;12.9792;2.3126733462574633
12;/backbone/layer2/layer2.0/conv1/Conv;25.9584;4.107728783206786
13;/backbone/layer2/layer2.0/conv2/Conv;19.568640000000002;3.650689037333086
14;/backbone/layer2/layer2.0/conv3/Conv;13.04576;1.8659774715531385
15;/backbone/layer2/layer2.0/downsample/downsample.0/Conv;26.09152;4.41678468576292
16;/backbone/layer2/layer2.1/conv1/Conv;13.04576;2.672199590318244
17;/backbone/layer2/layer2.1/conv2/Conv;19.568640000000002;3.00020399723223
18;/backbone/layer2/layer2.1/conv3/Conv;13.04576;1.8659774715531385
19;/backbone/layer2/layer2.2/conv1/Conv;13.04576;2.672199590318244
20;/backbone/layer2/layer2.2/conv2/Conv;19.568640000000002;3.00020399723223
21;/backbone/layer2/layer2.2/conv3/Conv;13.04576;1.8659774715531385
22;/backbone/layer2/layer2.3/conv1/Conv;13.04576;2.672199590318244
23;/backbone/layer2/layer2.3/conv2/Conv;19.568640000000002;3.00020399723223
24;/backbone/layer2/layer2.3/conv3/Conv;13.04576;1.8659774715531385
25;/backbone/layer3/layer3.0/conv1/Conv;26.09152;3.8846830802064174
26;/backbone/layer3/layer3.0/conv2/Conv;78.27456000000001;11.830475702309906
27;/backbone/layer3/layer3.0/conv3/Conv;52.18304;7.069725483602383
28;/backbone/layer3/layer3.0/downsample/downsample.0/Conv;104.36608;14.190760377236042
29;/backbone/layer3/layer3.1/conv1/Conv;52.18304;8.637936624178865
30;/backbone/layer3/layer3.1/conv2/Conv;78.27456000000001;11.830475702309906
31;/backbone/layer3/layer3.1/conv3/Conv;52.18304;7.069725483602383
32;/backbone/layer3/layer3.2/conv1/Conv;52.18304;8.637936624178865
33;/backbone/layer3/layer3.2/conv2/Conv;78.27456000000001;11.830475702309906
34;/backbone/layer3/layer3.2/conv3/Conv;52.18304;7.069725483602383
35;/backbone/layer3/layer3.3/conv1/Conv;52.18304;8.637936624178865
36;/backbone/layer3/layer3.3/conv2/Conv;78.27456000000001;11.830475702309906
37;/backbone/layer3/layer3.3/conv3/Conv;52.18304;7.069725483602383
38;/backbone/layer3/layer3.4/conv1/Conv;52.18304;8.637936624178865
