No.;Layer;Latency [ms];Energy [mJ]
1;/conv1/Conv;2.9491199999999997;1.0642665557672766
2;/layers/layers.0/conv1/Conv;31.457279999999997;4.5897159657774775
3;/layers/layers.0/conv2/Conv;10.48576;2.795651990047142
4;/layers/layers.1/conv1/Conv;31.457279999999997;5.362998814800705
5;/layers/layers.1/conv2/Conv;10.48576;1.9141798962899077
6;/layers/layers.2/conv1/Conv;125.82911999999999;16.899228959847616
7;/layers/layers.2/conv2/Conv;20.97152;2.5782011898808164
8;/layers/layers.3/conv1/Conv;31.457279999999997;4.441553911777043
9;/layers/layers.3/conv2/Conv;10.48576;1.068218445747596
10;/layers/layers.4/conv1/Conv;125.82911999999999;16.53634879222859
11;/layers/layers.4/conv2/Conv;20.97152;2.7560302548894438
12;/layers/layers.5/conv1/Conv;31.457279999999997;4.702949269876469
13;/layers/layers.5/conv2/Conv;10.48576;1.0143563634284163
14;/layers/layers.6/conv1/Conv;125.82911999999999;14.10589919430798
15;/layers/layers.6/conv2/Conv;20.97152;2.505439388853665
16;/layers/layers.7/conv1/Conv;125.82911999999999;14.10589919430798
17;/layers/layers.7/conv2/Conv;20.97152;2.505439388853665
18;/layers/layers.8/conv1/Conv;125.82911999999999;14.10589919430798
19;/layers/layers.8/conv2/Conv;20.97152;2.505439388853665
20;/layers/layers.9/conv1/Conv;125.82911999999999;14.10589919430798
21;/layers/layers.9/conv2/Conv;20.97152;2.505439388853665
22;/layers/layers.10/conv1/Conv;125.82911999999999;14.10589919430798
23;/layers/layers.10/conv2/Conv;20.97152;2.505439388853665
24;/layers/layers.11/conv1/Conv;31.457279999999997;4.3998534376050955
25;/layers/layers.11/conv2/Conv;10.48576;1.12410991678959
26;/layers/layers.12/conv1/Conv;125.82911999999999;17.841061645310642
27;/layers/layers.12/conv2/Conv;20.97152;2.566181946969556
28;/linear/Gemm;0.32768;0.085644942730999
