No.;Layer;Latency [ms];Energy [mJ]
1;/conv1/Conv;7.864319999999999;1.880081965843105
2;/layer1/layer1.0/conv1/Conv;20.97152;3.99660188617974
3;/layer1/layer1.0/conv2/Conv;251.65823999999998;16.88420227785338
4;/layer1/layer1.0/conv3/Conv;83.88608;10.599340474483428
5;/layer1/layer1.0/shortcut/shortcut.0/Conv;83.88608;10.599340474483428
6;/layer1/layer1.1/conv1/Conv;83.88608;13.8450341026936
7;/layer1/layer1.1/conv2/Conv;251.65823999999998;16.88420227785338
8;/layer1/layer1.1/conv3/Conv;83.88608;10.599340474483428
9;/layer1/layer1.2/conv1/Conv;83.88608;13.8450341026936
10;/layer1/layer1.2/conv2/Conv;251.65823999999998;16.88420227785338
11;/layer1/layer1.2/conv3/Conv;83.88608;10.599340474483428
12;/layer2/layer2.0/conv1/Conv;167.77216;19.963538009227264
13;/layer2/layer2.0/conv2/Conv;251.65823999999998;18.270105760702506
14;/layer2/layer2.0/conv3/Conv;83.88608;8.637233273665773
15;/layer2/layer2.0/shortcut/shortcut.0/Conv;167.77216;22.43849442778469
16;/layer2/layer2.1/conv1/Conv;83.88608;10.704682488944343
17;/layer2/layer2.1/conv2/Conv;251.65823999999998;15.619623093754711
18;/layer2/layer2.1/conv3/Conv;83.88608;8.637233273665773
19;/layer2/layer2.2/conv1/Conv;83.88608;10.704682488944343
20;/layer2/layer2.2/conv2/Conv;251.65823999999998;15.619623093754711
21;/layer2/layer2.2/conv3/Conv;83.88608;8.637233273665773
22;/layer2/layer2.3/conv1/Conv;83.88608;10.704682488944343
23;/layer2/layer2.3/conv2/Conv;251.65823999999998;15.619623093754711
24;/layer2/layer2.3/conv3/Conv;83.88608;8.637233273665773
25;/layer3/layer3.0/conv1/Conv;167.77216;20.17756155943552
26;/layer3/layer3.0/conv2/Conv;251.65823999999998;16.160713583342616
27;/layer3/layer3.0/conv3/Conv;83.88608;7.707185309018987
28;/layer3/layer3.0/shortcut/shortcut.0/Conv;167.77216;16.286146452368154
29;/layer3/layer3.1/conv1/Conv;83.88608;11.15627060223399
30;/layer3/layer3.1/conv2/Conv;251.65823999999998;14.903557301268956
31;/layer3/layer3.1/conv3/Conv;83.88608;7.707185309018987
32;/layer3/layer3.2/conv1/Conv;83.88608;11.15627060223399
33;/layer3/layer3.2/conv2/Conv;251.65823999999998;14.903557301268956
34;/layer3/layer3.2/conv3/Conv;83.88608;7.707185309018987
35;/layer3/layer3.3/conv1/Conv;83.88608;11.15627060223399
36;/layer3/layer3.3/conv2/Conv;251.65823999999998;14.903557301268956
37;/layer3/layer3.3/conv3/Conv;83.88608;7.707185309018987
38;/layer3/layer3.4/conv1/Conv;83.88608;11.15627060223399
39;/layer3/layer3.4/conv2/Conv;251.65823999999998;14.903557301268956
40;/layer3/layer3.4/conv3/Conv;83.88608;7.707185309018987
41;/layer3/layer3.5/conv1/Conv;83.88608;11.15627060223399
42;/layer3/layer3.5/conv2/Conv;251.65823999999998;14.903557301268956
43;/layer3/layer3.5/conv3/Conv;83.88608;7.707185309018987
44;/layer4/layer4.0/conv1/Conv;167.77216;19.670845761826545
45;/layer4/layer4.0/conv2/Conv;251.65823999999998;17.46534604545118
46;/layer4/layer4.0/conv3/Conv;83.88608;6.381420672795694
47;/layer4/layer4.0/shortcut/shortcut.0/Conv;167.77216;13.502857668552755
48;/layer4/layer4.1/conv1/Conv;83.88608;8.50986022455899
49;/layer4/layer4.1/conv2/Conv;251.65823999999998;16.078473095091184
50;/layer4/layer4.1/conv3/Conv;83.88608;6.381420672795694
51;/layer4/layer4.2/conv1/Conv;83.88608;8.50986022455899
52;/layer4/layer4.2/conv2/Conv;251.65823999999998;16.078473095091184
53;/layer4/layer4.2/conv3/Conv;83.88608;6.381420672795694
54;/linear/Gemm;1.6383999999999999;0.20531048573078192
