No.;Layer;Latency [ms];Energy [mJ]
1;/features/features.0/Conv;2.9491199999999997;2.0539271186750425
2;/features/features.3/Conv;62.914559999999994;17.440783261537756
3;/features/features.7/Conv;31.457279999999997;8.10539163878438
4;/features/features.10/Conv;62.914559999999994;17.611138907680665
5;/features/features.14/Conv;31.457279999999997;7.486771185031198
6;/features/features.17/Conv;62.914559999999994;15.586788720284163
7;/features/features.21/Conv;31.457279999999997;9.00185581840633
8;/features/features.24/Conv;62.914559999999994;15.911249851337702
9;/features/features.28/Conv;15.728639999999999;4.039900756334952
10;/features/features.31/Conv;15.728639999999999;4.039900756334952
11;/classifier/Gemm;0.02048;0.016911809732369044
