0,0,7,0.0,0.0,2.9491199999999997,0.0,62.914559999999994,0.0,0.0,94.37183999999999,188.74367999999998,31.457279999999997,0.04096,0.0,0.0,2.0539271186750425,0.0,7.250433944842384,0.0,0.0,23.073559905315363,22.188745065184374,8.079801512669905,0.016849440236188944,0.0,0.0,0.0,0.262146,0.13107400000000002,0.0,0.0,0.065538,0.03277,0.008194000000000002,2e-06,0.0,0.0,0.0,5.4976000819200004e-05,1.3744105062400004e-05,0.0,0.0,3.4360786944000003e-06,8.590458880000001e-07,5.3700198400000015e-08,0.0,input,input,/features/features.0/Conv,/features/features.3/MaxPool,/features/features.7/MaxPool,/features/features.7/MaxPool,/features/features.7/MaxPool,/features/features.14/MaxPool,/features/features.21/MaxPool,/features/features.29/AveragePool,1,3,3,1,2,3,4,3,2,3,4,380.97716399999996,62.66339005585391,2.6285597006890615,0.499724,7.30689306624e-05,nondom
1,0,6,7.864319999999999,0.0,0.0,0.0,62.914559999999994,31.457279999999997,0.0,0.0,377.48735999999997,125.82911999999999,31.477759999999996,1.880081965843105,0.0,0.0,0.0,7.250433944842384,7.486771185031198,0.0,0.0,22.195144805151692,14.10589919430798,8.096713322402273,0.0,0.0,0.0,0.0,0.13107400000000002,0.262146,0.0,0.0,0.13107400000000002,0.03277,2e-06,0.0,0.0,0.0,0.0,1.3744105062400004e-05,5.4976000819200004e-05,0.0,0.0,1.3744105062400004e-05,8.590458880000001e-07,0.0,/features/features.0/Conv,/features/features.0/Conv,/features/features.0/Conv,/features/features.0/Conv,/features/features.7/MaxPool,/features/features.8/Conv,/features/features.10/Relu,/features/features.10/Relu,/features/features.15/Conv,/features/features.21/MaxPool,1,3,3,1,2,3,3,2,1,2,3,637.5874659999998,61.01512774083546,1.6731128358004386,0.557066,8.3323256832e-05,nondom
2,0,6,7.864319999999999,0.0,0.0,0.0,62.914559999999994,0.0,0.0,94.37183999999999,125.82911999999999,125.82911999999999,31.477759999999996,1.880081965843105,0.0,0.0,0.0,7.250433944842384,0.0,0.0,23.073559905315363,7.2915875038827345,14.10589919430798,8.096713322402273,0.0,0.0,0.0,0.0,0.13107400000000002,0.0,0.0,0.065538,0.13107400000000002,0.03277,2e-06,0.0,0.0,0.0,0.0,1.3744105062400004e-05,0.0,0.0,3.4360786944000003e-06,1.3744105062400004e-05,8.590458880000001e-07,0.0,/features/features.0/Conv,/features/features.0/Conv,/features/features.0/Conv,/features/features.0/Conv,/features/features.7/MaxPool,/features/features.7/MaxPool,/features/features.7/MaxPool,/features/features.14/MaxPool,/features/features.15/Conv,/features/features.21/MaxPool,1,2,2,1,2,4,4,3,1,2,3,448.64717799999994,61.69830761992855,2.445318760016026,0.36045800000000006,3.17833347072e-05,nondom
3,0,6,0.0,2.9491199999999997,0.0,0.0,62.914559999999994,31.457279999999997,0.0,0.0,377.48735999999997,125.82911999999999,31.477759999999996,0.0,2.0539271186750425,0.0,0.0,7.250433944842384,7.486771185031198,0.0,0.0,22.195144805151692,14.10589919430798,8.096713322402273,0.0,0.0,0.0,0.0,0.13107400000000002,0.262146,0.0,0.0,0.13107400000000002,0.03277,2e-06,0.0,0.0,0.0,0.0,1.3744105062400004e-05,5.4976000819200004e-05,0.0,0.0,1.3744105062400004e-05,8.590458880000001e-07,0.0,input,/features/features.0/Conv,/features/features.0/Conv,/features/features.0/Conv,/features/features.7/MaxPool,/features/features.8/Conv,/features/features.10/Relu,/features/features.10/Relu,/features/features.15/Conv,/features/features.21/MaxPool,1,3,4,1,2,3,3,2,1,2,3,632.6722659999999,61.188972893667405,1.5819901182569254,0.557066,8.3323256832e-05,nondom
4,0,6,0.0,2.9491199999999997,0.0,0.0,62.914559999999994,0.0,0.0,94.37183999999999,125.82911999999999,125.82911999999999,31.477759999999996,0.0,2.0539271186750425,0.0,0.0,7.250433944842384,0.0,0.0,23.073559905315363,7.2915875038827345,14.10589919430798,8.096713322402273,0.0,0.0,0.0,0.0,0.13107400000000002,0.0,0.0,0.065538,0.13107400000000002,0.03277,2e-06,0.0,0.0,0.0,0.0,1.3744105062400004e-05,0.0,0.0,3.4360786944000003e-06,1.3744105062400004e-05,8.590458880000001e-07,0.0,input,/features/features.0/Conv,/features/features.0/Conv,/features/features.0/Conv,/features/features.7/MaxPool,/features/features.7/MaxPool,/features/features.7/MaxPool,/features/features.14/MaxPool,/features/features.15/Conv,/features/features.21/MaxPool,1,3,3,1,2,3,3,3,1,2,3,443.7319779999999,61.87215277276048,2.2554448242413048,0.36045800000000006,3.17833347072e-05,nondom
5,0,5,7.864319999999999,0.0,0.0,62.914559999999994,0.0,0.0,0.0,0.0,94.37183999999999,188.74367999999998,31.477759999999996,1.880081965843105,0.0,0.0,7.250433944842384,0.0,0.0,0.0,0.0,23.073559905315363,22.188745065184374,8.096713322402273,0.0,0.0,0.0,0.13107400000000002,0.0,0.0,0.0,0.0,0.065538,0.03277,2e-06,0.0,0.0,0.0,1.3744105062400004e-05,0.0,0.0,0.0,0.0,3.4360786944000003e-06,8.590458880000001e-07,0.0,/features/features.0/Conv,/features/features.0/Conv,/features/features.0/Conv,/features/features.7/MaxPool,/features/features.7/MaxPool,/features/features.7/MaxPool,/features/features.7/MaxPool,/features/features.7/MaxPool,/features/features.14/MaxPool,/features/features.21/MaxPool,1,3,3,2,2,3,4,2,3,2,3,385.60154399999993,62.48955224281715,2.8899221709280303,0.229384,1.8039229644800004e-05,nondom
6,0,5,7.864319999999999,0.0,0.0,0.0,62.914559999999994,0.0,0.0,62.914559999999994,377.48735999999997,125.82911999999999,31.477759999999996,1.880081965843105,0.0,0.0,0.0,7.250433944842384,0.0,0.0,6.992220847078107,22.195144805151692,14.10589919430798,8.096713322402273,0.0,0.0,0.0,0.0,0.13107400000000002,0.0,0.0,0.0,0.13107400000000002,0.03277,2e-06,0.0,0.0,0.0,0.0,1.3744105062400004e-05,0.0,0.0,0.0,1.3744105062400004e-05,8.590458880000001e-07,0.0,/features/features.0/Conv,/features/features.0/Conv,/features/features.0/Conv,/features/features.0/Conv,/features/features.7/MaxPool,/features/features.7/MaxPool,/features/features.7/MaxPool,/features/features.8/Conv,/features/features.15/Conv,/features/features.21/MaxPool,1,2,3,1,2,3,4,2,1,2,3,668.7826,60.520522426881556,1.5894571940104167,0.29492000000000007,2.8347256012800008e-05,nondom
7,0,5,7.864319999999999,0.0,0.0,0.0,62.914559999999994,0.0,0.0,62.914559999999994,251.65823999999998,188.74367999999998,31.477759999999996,1.880081965843105,0.0,0.0,0.0,7.250433944842384,0.0,0.0,6.992220847078107,14.903557301268956,22.188745065184374,8.096713322402273,0.0,0.0,0.0,0.0,0.13107400000000002,0.0,0.0,0.0,0.065538,0.03277,2e-06,0.0,0.0,0.0,0.0,1.3744105062400004e-05,0.0,0.0,0.0,3.4360786944000003e-06,8.590458880000001e-07,0.0,/features/features.0/Conv,/features/features.0/Conv,/features/features.0/Conv,/features/features.0/Conv,/features/features.7/MaxPool,/features/features.7/MaxPool,/features/features.7/MaxPool,/features/features.8/Conv,/features/features.14/MaxPool,/features/features.21/MaxPool,1,2,3,1,2,3,4,2,1,2,3,605.802504,61.31177048584885,1.766063548900463,0.229384,1.8039229644800004e-05,nondom
8,0,5,7.864319999999999,0.0,0.0,0.0,62.914559999999994,0.0,0.0,62.914559999999994,62.914559999999994,188.74367999999998,31.477759999999996,1.880081965843105,0.0,0.0,0.0,7.250433944842384,0.0,0.0,6.992220847078107,15.586788720284163,22.188745065184374,8.096713322402273,0.0,0.0,0.0,0.0,0.13107400000000002,0.0,0.0,0.0,0.065538,0.03277,2e-06,0.0,0.0,0.0,0.0,1.3744105062400004e-05,0.0,0.0,0.0,3.4360786944000003e-06,8.590458880000001e-07,0.0,/features/features.0/Conv,/features/features.0/Conv,/features/features.0/Conv,/features/features.0/Conv,/features/features.7/MaxPool,/features/features.7/MaxPool,/features/features.7/MaxPool,/features/features.8/Conv,/features/features.14/MaxPool,/features/features.21/MaxPool,1,2,4,1,2,3,4,2,3,2,3,417.05882399999996,61.99500190486405,2.6490953233506946,0.229384,1.8039229644800004e-05,nondom
9,0,5,7.864319999999999,0.0,0.0,0.0,31.457279999999997,0.0,0.0,94.37183999999999,62.914559999999994,94.37183999999999,0.04096,1.880081965843105,0.0,0.0,0.0,8.10539163878438,0.0,0.0,23.073559905315363,8.082845870876394,23.991051364007607,0.016849440236188944,0.0,0.0,0.0,0.0,0.13107400000000002,0.0,0.0,0.0,0.13107400000000002,0.008194000000000002,2e-06,0.0,0.0,0.0,0.0,1.3744105062400004e-05,0.0,0.0,0.0,1.3744105062400004e-05,5.3700198400000015e-08,0.0,/features/features.0/Conv,/features/features.0/Conv,/features/features.0/Conv,/features/features.0/Conv,/features/features.7/MaxPool,/features/features.7/MaxPool,/features/features.7/MaxPool,/features/features.11/Conv,/features/features.15/Conv,/Reshape,1,3,3,1,3,3,4,3,2,3,4,291.291144,65.14980772697336,3.5321270978009265,0.27034400000000003,2.754191032320001e-05,nondom
