No.;Layer;Latency [ms];Energy [mJ]
1;/conv1/Conv;11.796479999999999;2.1350522017668503
2;/layer1/layer1.0/conv1/Conv;251.65823999999998;20.56381922142424
3;/layer1/layer1.0/conv2/Conv;251.65823999999998;20.56381922142424
4;/layer1/layer1.1/conv1/Conv;251.65823999999998;20.56381922142424
5;/layer1/layer1.1/conv2/Conv;251.65823999999998;20.56381922142424
6;/layer1/layer1.2/conv1/Conv;251.65823999999998;20.56381922142424
7;/layer1/layer1.2/conv2/Conv;251.65823999999998;20.56381922142424
8;/layer2/layer2.0/conv1/Conv;125.82911999999999;11.440415712656337
9;/layer2/layer2.0/conv2/Conv;251.65823999999998;19.273591103792626
10;/layer2/layer2.0/shortcut/shortcut.0/Conv;10.48576;2.765974529737198
11;/layer2/layer2.1/conv1/Conv;251.65823999999998;19.273591103792626
12;/layer2/layer2.1/conv2/Conv;251.65823999999998;19.273591103792626
13;/layer2/layer2.2/conv1/Conv;251.65823999999998;19.273591103792626
14;/layer2/layer2.2/conv2/Conv;251.65823999999998;19.273591103792626
15;/layer2/layer2.3/conv1/Conv;251.65823999999998;19.273591103792626
16;/layer2/layer2.3/conv2/Conv;251.65823999999998;19.273591103792626
17;/layer3/layer3.0/conv1/Conv;125.82911999999999;10.273177420978042
18;/layer3/layer3.0/conv2/Conv;251.65823999999998;18.72118353499285
19;/layer3/layer3.0/shortcut/shortcut.0/Conv;10.48576;1.4236217215068625
20;/layer3/layer3.1/conv1/Conv;251.65823999999998;18.72118353499285
21;/layer3/layer3.1/conv2/Conv;251.65823999999998;18.72118353499285
22;/layer3/layer3.2/conv1/Conv;251.65823999999998;18.72118353499285
23;/layer3/layer3.2/conv2/Conv;251.65823999999998;18.72118353499285
24;/layer3/layer3.3/conv1/Conv;251.65823999999998;18.72118353499285
25;/layer3/layer3.3/conv2/Conv;251.65823999999998;18.72118353499285
26;/layer3/layer3.4/conv1/Conv;251.65823999999998;18.72118353499285
27;/layer3/layer3.4/conv2/Conv;251.65823999999998;18.72118353499285
28;/layer3/layer3.5/conv1/Conv;251.65823999999998;18.72118353499285
29;/layer3/layer3.5/conv2/Conv;251.65823999999998;18.72118353499285
30;/layer4/layer4.0/conv1/Conv;125.82911999999999;10.591447342272449
31;/layer4/layer4.0/conv2/Conv;251.65823999999998;18.87731388364131
32;/layer4/layer4.0/shortcut/shortcut.0/Conv;10.48576;1.3543242842029668
33;/layer4/layer4.1/conv1/Conv;251.65823999999998;18.87731388364131
34;/layer4/layer4.1/conv2/Conv;251.65823999999998;18.87731388364131
35;/layer4/layer4.2/conv1/Conv;251.65823999999998;18.87731388364131
36;/layer4/layer4.2/conv2/Conv;251.65823999999998;18.87731388364131
37;/linear/Gemm;0.16384;0.053635385380534674
