No.;Layer;Latency [ms];Energy [mJ]
1;/conv1/Conv;7.864319999999999;1.880081965843105
2;/layer1/layer1.0/conv1/Conv;251.65823999999998;16.88420227785338
3;/layer1/layer1.0/conv2/Conv;251.65823999999998;16.88420227785338
4;/layer1/layer1.1/conv1/Conv;251.65823999999998;16.88420227785338
5;/layer1/layer1.1/conv2/Conv;251.65823999999998;16.88420227785338
6;/layer1/layer1.2/conv1/Conv;251.65823999999998;16.88420227785338
7;/layer1/layer1.2/conv2/Conv;251.65823999999998;16.88420227785338
8;/layer2/layer2.0/conv1/Conv;125.82911999999999;10.224347514741766
9;/layer2/layer2.0/conv2/Conv;251.65823999999998;15.619623093754711
10;/layer2/layer2.0/shortcut/shortcut.0/Conv;10.48576;2.458599349880431
11;/layer2/layer2.1/conv1/Conv;251.65823999999998;15.619623093754711
12;/layer2/layer2.1/conv2/Conv;251.65823999999998;15.619623093754711
13;/layer2/layer2.2/conv1/Conv;251.65823999999998;15.619623093754711
14;/layer2/layer2.2/conv2/Conv;251.65823999999998;15.619623093754711
15;/layer2/layer2.3/conv1/Conv;251.65823999999998;15.619623093754711
16;/layer2/layer2.3/conv2/Conv;251.65823999999998;15.619623093754711
17;/layer3/layer3.0/conv1/Conv;125.82911999999999;8.379504216584419
18;/layer3/layer3.0/conv2/Conv;251.65823999999998;14.903557301268956
19;/layer3/layer3.0/shortcut/shortcut.0/Conv;10.48576;1.1351748536098938
20;/layer3/layer3.1/conv1/Conv;251.65823999999998;14.903557301268956
21;/layer3/layer3.1/conv2/Conv;251.65823999999998;14.903557301268956
22;/layer3/layer3.2/conv1/Conv;251.65823999999998;14.903557301268956
23;/layer3/layer3.2/conv2/Conv;251.65823999999998;14.903557301268956
24;/layer3/layer3.3/conv1/Conv;251.65823999999998;14.903557301268956
25;/layer3/layer3.3/conv2/Conv;251.65823999999998;14.903557301268956
26;/layer3/layer3.4/conv1/Conv;251.65823999999998;14.903557301268956
27;/layer3/layer3.4/conv2/Conv;251.65823999999998;14.903557301268956
28;/layer3/layer3.5/conv1/Conv;251.65823999999998;14.903557301268956
29;/layer3/layer3.5/conv2/Conv;251.65823999999998;14.903557301268956
30;/layer4/layer4.0/conv1/Conv;125.82911999999999;7.951559459079132
31;/layer4/layer4.0/conv2/Conv;251.65823999999998;16.078473095091184
32;/layer4/layer4.0/shortcut/shortcut.0/Conv;10.48576;1.0548866892306217
33;/layer4/layer4.1/conv1/Conv;251.65823999999998;16.078473095091184
34;/layer4/layer4.1/conv2/Conv;251.65823999999998;16.078473095091184
35;/layer4/layer4.2/conv1/Conv;251.65823999999998;16.078473095091184
36;/layer4/layer4.2/conv2/Conv;251.65823999999998;16.078473095091184
37;/linear/Gemm;0.32768;0.044733668212080406
