No.;Layer;Latency [ms];Energy [mJ]
1;/conv1/Conv;5.8982399999999995;1.9826649331118158
2;/layer1/layer1.0/conv1/Conv;125.82911999999999;16.98484848851971
3;/layer1/layer1.0/conv2/Conv;125.82911999999999;16.98484848851971
4;/layer1/layer1.1/conv1/Conv;125.82911999999999;16.98484848851971
5;/layer1/layer1.1/conv2/Conv;125.82911999999999;16.98484848851971
6;/layer1/layer1.2/conv1/Conv;125.82911999999999;16.98484848851971
7;/layer1/layer1.2/conv2/Conv;125.82911999999999;16.98484848851971
8;/layer2/layer2.0/conv1/Conv;62.914559999999994;10.036203679002849
9;/layer2/layer2.0/conv2/Conv;125.82911999999999;16.899228959847616
10;/layer2/layer2.0/shortcut/shortcut.0/Conv;10.48576;2.55558421223636
11;/layer2/layer2.1/conv1/Conv;125.82911999999999;16.899228959847616
12;/layer2/layer2.1/conv2/Conv;125.82911999999999;16.899228959847616
13;/layer2/layer2.2/conv1/Conv;125.82911999999999;16.899228959847616
14;/layer2/layer2.2/conv2/Conv;125.82911999999999;16.899228959847616
15;/layer2/layer2.3/conv1/Conv;125.82911999999999;16.899228959847616
16;/layer2/layer2.3/conv2/Conv;125.82911999999999;16.899228959847616
17;/layer3/layer3.0/conv1/Conv;62.914559999999994;8.472694912013216
18;/layer3/layer3.0/conv2/Conv;125.82911999999999;16.53634879222859
19;/layer3/layer3.0/shortcut/shortcut.0/Conv;10.48576;1.2258302188803962
20;/layer3/layer3.1/conv1/Conv;125.82911999999999;16.53634879222859
21;/layer3/layer3.1/conv2/Conv;125.82911999999999;16.53634879222859
22;/layer3/layer3.2/conv1/Conv;125.82911999999999;16.53634879222859
23;/layer3/layer3.2/conv2/Conv;125.82911999999999;16.53634879222859
24;/layer3/layer3.3/conv1/Conv;125.82911999999999;16.53634879222859
25;/layer3/layer3.3/conv2/Conv;125.82911999999999;16.53634879222859
26;/layer3/layer3.4/conv1/Conv;125.82911999999999;16.53634879222859
27;/layer3/layer3.4/conv2/Conv;125.82911999999999;16.53634879222859
28;/layer3/layer3.5/conv1/Conv;125.82911999999999;16.53634879222859
29;/layer3/layer3.5/conv2/Conv;125.82911999999999;16.53634879222859
30;/layer4/layer4.0/conv1/Conv;62.914559999999994;8.780925913332771
31;/layer4/layer4.0/conv2/Conv;125.82911999999999;14.10589919430798
32;/layer4/layer4.0/shortcut/shortcut.0/Conv;10.48576;1.1492066507624303
33;/layer4/layer4.1/conv1/Conv;125.82911999999999;14.10589919430798
34;/layer4/layer4.1/conv2/Conv;125.82911999999999;14.10589919430798
35;/layer4/layer4.2/conv1/Conv;125.82911999999999;14.10589919430798
36;/layer4/layer4.2/conv2/Conv;125.82911999999999;14.10589919430798
37;/linear/Gemm;0.16384;0.04836682462771458
